K_path,L_path,N_params,R_params,S_path,accuracy_main,alloc,backbone_params,c_backward,c_forward,cfg_reward_model_params,compute_band,correctness_train_proxy_mean,dataset_name,dense_closeness_mean,dense_correct_mean,dense_err_scale,f_lora,flops_scale_backward,flops_scale_forward,full_finetuning,gradient_accumulation_steps,judge_model_path,judge_tag,kl_beta,learning_rate,log10_total_flops,lora_alpha,lora_dropout,lora_r,lora_rank_path,lr_scheduler_type,max_completion_length,max_prompt_length,max_steps,model_name,model_tag,num_generations,optim,output_dir,per_device_train_batch_size,primary_reward_max,primary_reward_mean,primary_reward_min,primary_reward_std,prm_alpha,prm_correct_mean,prm_device,prm_include_outcome,prm_max_steps_scored,prm_model_name,prm_num_scored_steps_mean,prm_outcome_scale,prm_params,prm_proc_mean,prm_tp_correct_mean,prm_tp_neg_threshold,prm_tp_num_correct_thoughts_mean,prm_tp_num_incorrect_thoughts_mean,prm_tp_num_thoughts_mean,prm_tp_pos_threshold,prm_tp_proc_mean,reuse_prefill_across_K,reward_check_answer_count,reward_check_answer_max,reward_check_answer_mean,reward_check_answer_min,reward_check_answer_std,reward_check_numbers_count,reward_check_numbers_max,reward_check_numbers_mean,reward_check_numbers_min,reward_check_numbers_std,reward_clip_max,reward_clip_min,reward_dense_closeness_count,reward_dense_closeness_max,reward_dense_closeness_mean,reward_dense_closeness_min,reward_dense_closeness_std,reward_dense_correct_count,reward_dense_correct_max,reward_dense_correct_mean,reward_dense_correct_min,reward_dense_correct_std,reward_dense_format_count,reward_dense_format_max,reward_dense_format_mean,reward_dense_format_min,reward_dense_format_std,reward_match_format_approximately_count,reward_match_format_approximately_max,reward_match_format_approximately_mean,reward_match_format_approximately_min,reward_match_format_approximately_std,reward_match_format_exactly_count,reward_match_format_exactly_max,reward_match_format_exactly_mean,reward_match_format_exactly_min,reward_match_format_exactly_std,reward_mode,reward_model_params,reward_path,reward_prm_correct_count,reward_prm_correct_max,reward_prm_correct_mean,reward_prm_correct_min,reward_prm_correct_std,reward_prm_num_scored_steps_count,reward_prm_num_scored_steps_max,reward_prm_num_scored_steps_mean,reward_prm_num_scored_steps_min,reward_prm_num_scored_steps_std,reward_prm_proc_count,reward_prm_proc_max,reward_prm_proc_mean,reward_prm_proc_min,reward_prm_proc_std,reward_prm_tp_correct_count,reward_prm_tp_correct_max,reward_prm_tp_correct_mean,reward_prm_tp_correct_min,reward_prm_tp_correct_std,reward_prm_tp_num_correct_thoughts_count,reward_prm_tp_num_correct_thoughts_max,reward_prm_tp_num_correct_thoughts_mean,reward_prm_tp_num_correct_thoughts_min,reward_prm_tp_num_correct_thoughts_std,reward_prm_tp_num_incorrect_thoughts_count,reward_prm_tp_num_incorrect_thoughts_max,reward_prm_tp_num_incorrect_thoughts_mean,reward_prm_tp_num_incorrect_thoughts_min,reward_prm_tp_num_incorrect_thoughts_std,reward_prm_tp_num_thoughts_count,reward_prm_tp_num_thoughts_max,reward_prm_tp_num_thoughts_mean,reward_prm_tp_num_thoughts_min,reward_prm_tp_num_thoughts_std,reward_prm_tp_proc_count,reward_prm_tp_proc_max,reward_prm_tp_proc_mean,reward_prm_tp_proc_min,reward_prm_tp_proc_std,reward_sparse_correct_count,reward_sparse_correct_max,reward_sparse_correct_mean,reward_sparse_correct_min,reward_sparse_correct_std,reward_standardize,reward_total_reward_count,reward_total_reward_max,reward_total_reward_mean,reward_total_reward_min,reward_total_reward_std,reward_verifier_correct_count,reward_verifier_correct_max,reward_verifier_correct_mean,reward_verifier_correct_min,reward_verifier_correct_std,reward_verifier_fmt_count,reward_verifier_fmt_max,reward_verifier_fmt_mean,reward_verifier_fmt_min,reward_verifier_fmt_std,reward_verifier_proc_count,reward_verifier_proc_max,reward_verifier_proc_mean,reward_verifier_proc_min,reward_verifier_proc_std,rho_rollout_search_learning,rho_rollout_total,rho_update_search_learning,rho_update_total,rollout_flops,rollout_tokens,run_dir,run_validation,scope,seed,seed_path,sparse_correct_mean,stage,structured_check_answer_mean,structured_check_numbers_mean,summary_path,temperature,thought_sep_mode,total_flops,total_params,tp_capability_adaptive,tp_correct_path_bonus,tp_correct_thought_reward,tp_group_std_eps,tp_incorrect_thought_penalty,tp_leave_unmatched_incorrect_zero,tp_merge_same_sign,tp_neutral_thought_reward,tp_only_penalize_error_thoughts,tp_outcome_bonus_scale,tp_wrong_final_penalty,trainable_params_lora,update_backbone_fraction,update_backbone_fraction_a,update_effective_param_fraction,update_flops,update_tokens,use_peft,validation_accuracy_exact,validation_format_ok_rate,validation_has_reasoning_rate,validation_hit_max_length_rate,validation_max_examples,validation_mean_completion_tokens,validation_num_examples,validation_seed,validation_size,validation_temperature,validation_top_p,verifier_correct_mean,verifier_device,verifier_max_new_tokens,verifier_model_name,verifier_proc_mean,warmup_ratio,weight_decay
2,2048,3564875776,0,73,0.04280821917808219,a40,3564875776,6.0,2.0,0,C2,0.04280821917808219,polaris53k,0.0,0.0,5.0,0.13434888565384895,,,,8,,,0.001,,16.159626528641667,512,,256,256,,2048,,73,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C2/sparse/a40/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S73,,1.0,0.04280821917808219,0.0,0.2024244934509741,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,584,0.0,0.0,0.0,0.0,584,0.0,0.0,0.0,0.0,1.0,-1.0,584,0.0,0.0,0.0,0.0,584,0.0,0.0,0.0,0.0,584,0.0,0.0,0.0,0.0,584,0.0,0.0,0.0,0.0,584,0.0,0.0,0.0,0.0,sparse,,sparse,584,0.0,0.0,0.0,0.0,584,0.0,0.0,0.0,0.0,584,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,584,1.0,0.04280821917808219,0.0,0.2024244934509741,False,584,1.0,0.04280821917808219,0.0,0.2024244934509741,584,0.0,0.0,0.0,0.0,584,0.0,0.0,0.0,0.0,584,0.0,0.0,0.0,0.0,0.2769732475426819,0.2769732475426819,0.7230267524573182,0.7230267524573183,4000040161976320.0,561035.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C2/sparse/a40/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S73,True,core_scaling,42,42,0.04280821917808219,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C2/sparse/a40/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S73/logs/summary.json,0.5,,1.444197299726541e+16,3564875776,,,,,,,,,,,,478937088,0.85,0.85,0.8701523328480774,1.0441932835289092e+16,561035.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3205672960,0,78,0.046474358974358976,a40,3205672960,6.0,2.0,0,C2,0.046474358974358976,polaris53k,0.0,0.0,5.0,0.03735074459997317,,,,8,,,0.001,,16.142795935089733,128,,64,64,,2048,,78,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C2/sparse/a40/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S78,,1.0,0.046474358974358976,0.0,0.21051007798269752,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,624,0.0,0.0,0.0,0.0,624,0.0,0.0,0.0,0.0,1.0,-1.0,624,0.0,0.0,0.0,0.0,624,0.0,0.0,0.0,0.0,624,0.0,0.0,0.0,0.0,624,0.0,0.0,0.0,0.0,624,0.0,0.0,0.0,0.0,sparse,,sparse,624,0.0,0.0,0.0,0.0,624,0.0,0.0,0.0,0.0,624,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,624,1.0,0.046474358974358976,0.0,0.21051007798269752,False,624,1.0,0.046474358974358976,0.0,0.21051007798269752,624,0.0,0.0,0.0,0.0,624,0.0,0.0,0.0,0.0,624,0.0,0.0,0.0,0.0,0.28036273503934867,0.28036273503934867,0.7196372649606514,0.7196372649606514,3895078575431680.0,607529.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C2/sparse/a40/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S78,True,core_scaling,42,42,0.046474358974358976,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C2/sparse/a40/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S78/logs/summary.json,0.5,,1.3892996781062966e+16,3205672960,,,,,,,,,,,,119734272,0.85,0.85,0.855602611689996,9997918205631286.0,607529.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3115872256,0,143,0.04807692307692308,a70,3115872256,6.0,2.0,0,C2,0.04807692307692308,polaris53k,0.0,0.0,5.0,0.009606802057548793,,,,8,,,0.001,,16.389462371225136,32,,16,16,,2048,,143,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C2/sparse/a70/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S143,,1.0,0.04807692307692308,0.0,0.2139288025123749,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1.0,-1.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,sparse,,sparse,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1144,1.0,0.04807692307692308,0.0,0.2139288025123749,False,1144,1.0,0.04807692307692308,0.0,0.2139288025123749,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,0.28134752605732494,0.2813475260573249,0.7186524739426751,0.718652473942675,6897718584508416.0,1106868.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C2/sparse/a70/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S143,True,core_scaling,42,42,0.04807692307692308,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C2/sparse/a70/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S143/logs/summary.json,0.5,,2.451672023269541e+16,3115872256,,,,,,,,,,,,29933568,0.85,0.85,0.8514410203086323,1.7619001648186988e+16,1106868.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3564875776,0,128,0.048828125,a70,3564875776,6.0,2.0,0,C2,0.048828125,polaris53k,0.0,0.0,5.0,0.13434888565384895,,,,8,,,0.001,,16.417490098509877,512,,256,256,,2048,,128,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C2/sparse/a70/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S128,,1.0,0.048828125,0.0,0.21550855947962805,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,1.0,-1.0,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,sparse,,sparse,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1024,1.0,0.048828125,0.0,0.21550855947962805,False,1024,1.0,0.048828125,0.0,0.21550855947962805,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,0.2769732475426819,0.276973247542682,0.7230267524573182,0.7230267524573185,7243157380186112.0,1015906.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C2/sparse/a70/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S128,True,core_scaling,42,42,0.048828125,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C2/sparse/a70/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S128/logs/summary.json,0.5,,2.615110825485025e+16,3564875776,,,,,,,,,,,,478937088,0.85,0.85,0.8701523328480774,1.8907950874664148e+16,1015906.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3205672960,0,137,0.05018248175182482,a70,3205672960,6.0,2.0,0,C2,0.05018248175182482,polaris53k,0.0,0.0,5.0,0.03735074459997317,,,,8,,,0.001,,16.382224021494356,128,,64,64,,2048,,137,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C2/sparse/a70/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S137,,1.0,0.05018248175182482,0.0,0.21832132345937394,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1.0,-1.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,sparse,,sparse,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1096,1.0,0.05018248175182482,0.0,0.21832132345937394,False,1096,1.0,0.05018248175182482,0.0,0.21832132345937394,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,0.2803627350393488,0.2803627350393488,0.7196372649606513,0.7196372649606512,6759962854400000.0,1054375.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C2/sparse/a70/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S137,True,core_scaling,42,42,0.05018248175182482,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C2/sparse/a70/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S137/logs/summary.json,0.5,,2.4111488473855996e+16,3205672960,,,,,,,,,,,,119734272,0.85,0.85,0.855602611689996,1.7351525619455994e+16,1054375.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3115872256,0,102,0.0428921568627451,a100,3115872256,6.0,2.0,0,C1,0.0428921568627451,polaris53k,-0.8145093121811735,0.0428921568627451,5.0,0.009606802057548793,,,,8,,,0.001,,16.301224991913177,32,,16,16,,2048,,102,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S102,,1.0,-0.7585992021524439,-1.0,0.480639962855182,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,816,0.0,0.0,0.0,0.0,816,0.0,0.0,0.0,0.0,1.0,-1.0,816,1.0,-0.8145093121811735,-1.0,0.48662698897215184,816,1.0,0.0428921568627451,0.0,0.20261396729348835,816,0.2,0.004534313725490198,-0.2,0.1495631835760109,816,0.0,0.0,0.0,0.0,816,0.0,0.0,0.0,0.0,dense,,dense,816,0.0,0.0,0.0,0.0,816,0.0,0.0,0.0,0.0,816,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,816,0.0,0.0,0.0,0.0,False,816,1.0,-0.7585992021524439,-1.0,0.480639962855182,816,0.0,0.0,0.0,0.0,816,0.0,0.0,0.0,0.0,816,0.0,0.0,0.0,0.0,0.281347526057325,0.2813475260573249,0.718652473942675,0.7186524739426747,5629477563637760.0,903355.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S102,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S102/logs/summary.json,0.5,,2.000898192540263e+16,3115872256,,,,,,,,,,,,29933568,0.85,0.85,0.8514410203086323,1.4379504361764864e+16,903355.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3564875776,0,91,0.03708791208791209,a100,3564875776,6.0,2.0,0,C1,0.03708791208791209,polaris53k,-0.8201758515617669,0.03708791208791209,5.0,0.13434888565384895,,,,8,,,0.001,,16.464952720104773,512,,256,256,,2048,,91,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S91,,1.0,-0.7779835712387012,-1.0,0.4793132326441979,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,728,0.0,0.0,0.0,0.0,728,0.0,0.0,0.0,0.0,1.0,-1.0,728,1.0,-0.8201758515617669,-1.0,0.48396137389338434,728,1.0,0.03708791208791209,0.0,0.1889772443043643,728,0.2,0.0019230769230769336,-0.2,0.11252171763701,728,0.0,0.0,0.0,0.0,728,0.0,0.0,0.0,0.0,dense,,dense,728,0.0,0.0,0.0,0.0,728,0.0,0.0,0.0,0.0,728,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,728,0.0,0.0,0.0,0.0,False,728,1.0,-0.7779835712387012,-1.0,0.4793132326441979,728,0.0,0.0,0.0,0.0,728,0.0,0.0,0.0,0.0,728,0.0,0.0,0.0,0.0,0.27697324754268193,0.27697324754268193,0.7230267524573181,0.7230267524573181,8079612702515200.0,1133225.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S91,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S91/logs/summary.json,0.5,,2.917109422732288e+16,3564875776,,,,,,,,,,,,478937088,0.85,0.85,0.8701523328480774,2.109148152480768e+16,1133225.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3205672960,0,98,0.044642857142857144,a100,3205672960,6.0,2.0,0,C1,0.044642857142857144,polaris53k,-0.8260828940236441,0.044642857142857144,5.0,0.03735074459997317,,,,8,,,0.001,,16.29307645351469,128,,64,64,,2048,,98,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S98,,1.0,-0.7500238812921273,-1.0,0.46111573800693156,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,784,0.0,0.0,0.0,0.0,784,0.0,0.0,0.0,0.0,1.0,-1.0,784,1.0,-0.8260828940236441,-1.0,0.47307163092581084,784,1.0,0.044642857142857144,0.0,0.20651845546822103,784,0.2,0.035331632653061204,-0.2,0.14599812068746978,784,0.0,0.0,0.0,0.0,784,0.0,0.0,0.0,0.0,dense,,dense,784,0.0,0.0,0.0,0.0,784,0.0,0.0,0.0,0.0,784,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,784,0.0,0.0,0.0,0.0,False,784,1.0,-0.7500238812921273,-1.0,0.46111573800693156,784,0.0,0.0,0.0,0.0,784,0.0,0.0,0.0,0.0,784,0.0,0.0,0.0,0.0,0.2803627350393487,0.28036273503934867,0.7196372649606514,0.7196372649606513,5505499677655040.0,858712.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S98,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S98/logs/summary.json,0.5,,1.9637059386235292e+16,3205672960,,,,,,,,,,,,119734272,0.85,0.85,0.855602611689996,1.413155970858025e+16,858712.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3115872256,0,143,0.04195804195804196,a140,3115872256,6.0,2.0,0,C1,0.04195804195804196,polaris53k,-0.7934306359963144,0.04195804195804196,5.0,0.009606802057548793,,,,8,,,0.001,,16.45432745632177,32,,16,16,,2048,,143,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S143,,1.0,-0.7320661126694217,-1.0,0.5017540973671052,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1.0,-1.0,1144,1.0,-0.7934306359963144,-1.0,0.5133482959352239,1144,1.0,0.04195804195804196,0.0,0.200493303312328,1144,0.2,0.01013986013986013,-0.2,0.15237736563552412,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,dense,,dense,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1144,0.0,0.0,0.0,0.0,False,1144,1.0,-0.7320661126694217,-1.0,0.5017540973671052,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,0.28134752605732516,0.2813475260573251,0.7186524739426748,0.7186524739426747,8008857326231552.0,1285171.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S143,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S143/logs/summary.json,0.5,,2.8466066286290116e+16,3115872256,,,,,,,,,,,,29933568,0.85,0.85,0.8514410203086323,2.045720896005856e+16,1285171.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3564875776,0,128,0.0439453125,a140,3564875776,6.0,2.0,0,C1,0.0439453125,polaris53k,-0.7945880805201881,0.0439453125,5.0,0.13434888565384895,,,,8,,,0.001,,16.481511912579894,512,,256,256,,2048,,128,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S128,,1.0,-0.6812030970289185,-1.0,0.49765249806674144,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,1.0,-1.0,1024,1.0,-0.7945880805201881,-1.0,0.5057973985412727,1024,1.0,0.0439453125,0.0,0.2049734665981852,1024,0.2,0.08486328125000071,-0.2,0.144547316199516,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,dense,,dense,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0,0.0,0.0,0.0,False,1024,1.0,-0.6812030970289185,-1.0,0.49765249806674144,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,0.276973247542682,0.2769732475426819,0.723026752457318,0.7230267524573177,8393628350119936.0,1177268.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S128,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S128/logs/summary.json,0.5,,3.0304834219869804e+16,3564875776,,,,,,,,,,,,478937088,0.85,0.85,0.8701523328480774,2.1911205869749856e+16,1177268.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3205672960,0,137,0.04562043795620438,a140,3205672960,6.0,2.0,0,C1,0.04562043795620438,polaris53k,-0.7954950968639756,0.04562043795620438,5.0,0.03735074459997317,,,,8,,,0.001,,16.446399982394315,128,,64,64,,2048,,137,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S137,,1.0,-0.7133911820920796,-1.0,0.5028467506348985,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1.0,-1.0,1096,1.0,-0.7954950968639756,-1.0,0.5159958027993468,1096,1.0,0.04562043795620438,0.0,0.20866052237279692,1096,0.2,0.04288321167883232,-0.2,0.14638119248650944,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,dense,,dense,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1096,0.0,0.0,0.0,0.0,False,1096,1.0,-0.7133911820920796,-1.0,0.5028467506348985,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,0.2803627350393487,0.2803627350393488,0.7196372649606513,0.7196372649606514,7836466302443520.0,1222281.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S137,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S137/logs/summary.json,0.5,,2.795116940681748e+16,3205672960,,,,,,,,,,,,119734272,0.85,0.85,0.855602611689996,2.0114703104373964e+16,1222281.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
